ID_Usuário,Idade,País,Assinaturas,Tempo_assistido,Genero_favorito,Ultimo_Login
12683,72,Germany,Premium,707.38,Acao,2025-02-24
12684,24,Mexico,Premium,9.63,Comedia,2024-04-12
12685,68,Australia,Basico,73.29,Romance,2024-10-10
12686,49,France,Basico,712.68,Romance,2024-03-30
12687,71,UK,Premium,384.04,Ficcao cientifica,2024-11-11
12688,50,USA,Basico,329.83,Drama,2024-11-21
12689,59,Germany,Padrao,480.33,Romance,2025-02-15
12690,21,Japan,Premium,250.15,Drama,2024-10-16
12691,68,Brazil,Padrao,542.8,Romance,2024-03-08
12692,30,USA,Basico,505.47,Documentario,2024-10-14
12693,51,Germany,Padrao,82.11,Ficcao cientifica,2025-01-13
12694,63,France,Padrao,782.38,Drama,2024-06-15
12695,15,Canada,Padrao,406.58,Acao,2024-04-12
12696,43,Mexico,Basico,904.13,Acao,2024-05-06
12697,38,France,Premium,597.63,Ficcao cientifica,2024-08-12
12698,20,UK,Basico,441.92,Comedia,2024-10-05
12699,51,Australia,Basico,186.8,Romance,2024-09-17
12700,48,India,Padrao,420.94,Romance,2024-05-16
12701,76,USA,Basico,508.32,Horror,2024-12-18
12702,16,Germany,Basico,962.92,Documentario,2025-01-28
12703,41,Germany,Padrao,961.91,Drama,2025-01-13
12704,67,UK,Padrao,226.36,Horror,2024-10-21
12705,48,Brazil,Padrao,871.08,Acao,2024-04-04
12706,29,Germany,Basico,787.3,Romance,2024-09-01
12707,65,Australia,Premium,714.55,Romance,2024-09-13
12708,71,Brazil,Basico,766.2,Ficcao cientifica,2024-10-06
12709,61,Australia,Premium,616.22,Documentario,2024-09-28
12710,64,Australia,Premium,915.53,Horror,2024-12-17
12711,42,Japan,Basico,302.58,Comedia,2025-02-05
12712,71,Mexico,Padrao,123.45,Ficcao cientifica,2025-02-15
12713,42,Japan,Padrao,605.19,Documentario,2024-12-24
12714,34,India,Premium,200.07,Romance,2024-12-25
12715,54,Brazil,Padrao,205.73,Drama,2024-11-16
12716,65,India,Basico,289.03,Romance,2025-02-08
12717,72,Brazil,Padrao,765.7,Romance,2024-10-10
12718,17,Australia,Premium,76.36,Drama,2024-10-04
12719,72,India,Padrao,677.21,Drama,2024-09-01
12720,28,Australia,Padrao,588.06,Comedia,2024-06-19
12721,18,Brazil,Padrao,262.11,Ficcao cientifica,2024-08-01
12722,18,France,Padrao,566.97,Ficcao cientifica,2024-09-21
12723,79,USA,Premium,405.89,Acao,2024-12-26
12724,53,USA,Basico,388.69,Comedia,2025-01-23
12725,61,Japan,Padrao,313.19,Ficcao cientifica,2024-12-30
12726,46,Japan,Basico,254.16,Comedia,2024-05-09
12727,42,UK,Basico,690.81,Romance,2024-08-19
12728,36,France,Basico,358.36,Comedia,2024-03-22
12729,70,Japan,Padrao,563.83,Acao,2024-09-05
12730,45,India,Premium,801.38,Acao,2024-06-03
12731,31,Canada,Premium,179.57,Drama,2024-08-27
12732,23,Germany,Basico,197.84,Acao,2024-10-17
12733,24,Canada,Premium,602.31,Acao,2024-08-18
12734,71,Canada,Basico,162.64,Ficcao cientifica,2024-08-28
12735,67,Australia,Basico,784.55,Ficcao cientifica,2024-12-31
12736,39,Germany,Basico,120.5,Documentario,2024-04-11
12737,56,Canada,Padrao,335.13,Romance,2024-03-21
12738,77,Mexico,Premium,585.42,Romance,2024-05-02
12739,62,USA,Padrao,889.36,Comedia,2025-02-15
12740,79,USA,Basico,701.11,Drama,2024-12-04
12741,28,France,Basico,409.35,Drama,2024-11-22
12742,75,Germany,Padrao,798.62,Acao,2024-10-27
12743,41,Mexico,Premium,546.78,Documentario,2024-04-03
12744,53,UK,Basico,954.7,Comedia,2024-06-03
12745,64,Germany,Padrao,966.66,Comedia,2024-04-22
12746,62,India,Padrao,842.64,Acao,2025-02-27
12747,62,USA,Premium,279.77,Drama,2024-06-28
12748,17,USA,Basico,857.9,Romance,2024-05-18
12749,41,Japan,Basico,938.83,Acao,2024-11-04
12750,22,Canada,Basico,318.86,Horror,2025-02-26
12751,25,Mexico,Basico,125.01,Acao,2024-10-06
12752,42,UK,Premium,470.84,Ficcao cientifica,2024-06-19
12753,37,India,Premium,121.33,Horror,2024-12-07
12754,25,Brazil,Basico,249.41,Documentario,2024-12-11
12755,35,UK,Basico,187.71,Ficcao cientifica,2024-10-31
12756,58,India,Premium,719.41,Ficcao cientifica,2024-10-18
12757,39,France,Padrao,649.43,Ficcao cientifica,2025-02-09
12758,15,France,Padrao,665.65,Acao,2024-09-13
12759,43,Brazil,Basico,540.07,Horror,2024-09-17
12760,32,UK,Padrao,95.86,Comedia,2024-05-11
12761,70,France,Basico,429.03,Acao,2024-05-18
12762,35,Australia,Padrao,384.67,Drama,2024-05-14
12763,66,Australia,Premium,432.61,Drama,2024-11-17
12764,16,USA,Padrao,441.92,Documentario,2024-09-28
12765,17,Canada,Basico,418.27,Documentario,2024-08-12
12766,37,Japan,Basico,673.09,Acao,2024-09-13
12767,25,Germany,Basico,56.98,Acao,2024-09-26
12768,77,UK,Premium,271.05,Acao,2025-02-24
12769,31,India,Basico,130.25,Comedia,2024-03-18
12770,60,Mexico,Basico,335.87,Documentario,2024-06-21
12771,73,India,Premium,329.78,Horror,2024-04-09
12772,29,Germany,Basico,973.35,Acao,2024-10-17
12773,18,Mexico,Premium,850.28,Drama,2024-03-15
12774,46,Germany,Basico,202.39,Ficcao cientifica,2024-07-12
12775,79,Canada,Padrao,162.03,Horror,2024-08-24
12776,24,Japan,Padrao,501.06,Ficcao cientifica,2025-03-03
12777,46,Mexico,Basico,193.16,Ficcao cientifica,2024-05-09
12778,68,Mexico,Basico,995.55,Drama,2024-09-16
12779,60,Australia,Basico,387.86,Ficcao cientifica,2024-06-03
12780,47,Japan,Basico,415.93,Drama,2024-10-09
12781,49,USA,Basico,160.47,Comedia,2024-10-25
12782,60,Mexico,Padrao,7.54,Ficcao cientifica,2024-05-03
12783,30,India,Padrao,118.0,Comedia,2024-12-19
12784,33,Germany,Padrao,190.88,Horror,2025-02-14
12785,40,France,Basico,463.44,Romance,2024-10-15
12786,34,Germany,Basico,671.22,Romance,2024-08-24
12787,42,USA,Basico,633.17,Documentario,2025-03-06
12788,59,Germany,Premium,348.45,Acao,2024-05-02
12789,48,France,Premium,593.59,Documentario,2024-09-08
12790,23,Japan,Padrao,334.75,Acao,2025-01-30
12791,52,Australia,Basico,337.54,Drama,2025-01-03
12792,18,Australia,Basico,302.56,Ficcao cientifica,2024-10-02
12793,68,UK,Basico,142.31,Romance,2024-10-14
12794,74,Australia,Basico,542.19,Romance,2024-11-12
12795,52,Australia,Padrao,300.19,Ficcao cientifica,2024-07-30
12796,26,UK,Basico,564.3,Comedia,2024-04-02
12797,68,France,Premium,570.55,Comedia,2024-05-09
12798,34,Japan,Basico,671.22,Documentario,2024-03-12
12799,80,Mexico,Padrao,623.69,Romance,2024-08-04
12800,21,Germany,Padrao,469.35,Acao,2024-11-25
12801,14,Germany,Padrao,415.8,Comedia,2024-05-04
12802,77,France,Premium,776.72,Acao,2024-06-20
12803,70,India,Basico,721.73,Horror,2024-08-31
12804,22,Mexico,Padrao,326.73,Horror,2024-12-30
12805,79,Canada,Padrao,460.59,Acao,2024-05-27
12806,27,France,Basico,468.48,Drama,2025-02-22
12807,74,Japan,Padrao,347.35,Documentario,2024-10-12
12808,31,UK,Premium,95.7,Drama,2025-03-08
12809,49,UK,Premium,874.06,Romance,2024-08-17
12810,78,Germany,Padrao,391.17,Acao,2025-02-22
12811,66,Australia,Premium,359.04,Ficcao cientifica,2024-04-25
12812,74,Canada,Basico,533.6,Documentario,2024-04-06
12813,80,UK,Padrao,993.29,Horror,2024-11-06
12814,47,Mexico,Padrao,89.64,Horror,2025-02-27
12815,25,Canada,Basico,853.92,Documentario,2024-04-05
12816,24,Mexico,Padrao,502.57,Drama,2024-03-29
12817,35,Germany,Basico,910.23,Ficcao cientifica,2024-03-28
12818,36,Brazil,Padrao,45.21,Ficcao cientifica,2024-07-06
12819,71,India,Padrao,248.71,Horror,2024-06-19
12820,17,Brazil,Premium,957.51,Drama,2024-07-21
12821,32,Germany,Basico,983.32,Comedia,2024-12-29
12822,56,UK,Padrao,133.31,Documentario,2024-10-29
12823,41,Mexico,Padrao,250.97,Ficcao cientifica,2025-01-24
12824,14,Brazil,Padrao,12.79,Acao,2024-11-21
12825,76,Mexico,Basico,445.82,Documentario,2024-11-25
12826,35,Canada,Basico,710.38,Documentario,2024-08-16
12827,34,Brazil,Padrao,751.39,Acao,2025-01-04
12828,39,Germany,Basico,392.14,Drama,2024-06-11
12829,39,India,Basico,659.86,Romance,2024-04-24
12830,49,Brazil,Padrao,216.61,Horror,2025-01-02
12831,32,France,Basico,884.42,Horror,2024-11-29
12832,69,Mexico,Premium,934.46,Horror,2024-09-05
12833,35,France,Premium,122.22,Romance,2024-05-31
12834,36,India,Padrao,0.31,Ficcao cientifica,2024-06-17
12835,35,India,Basico,539.42,Comedia,2024-08-02
12836,76,Germany,Premium,795.46,Comedia,2024-09-28
12837,63,France,Basico,284.42,Ficcao cientifica,2024-08-23
12838,79,Canada,Premium,536.23,Documentario,2024-05-29
12839,29,Japan,Premium,590.94,Comedia,2024-06-15
12840,28,India,Padrao,298.3,Documentario,2024-11-18
12841,70,France,Basico,77.94,Romance,2024-11-21
12842,74,Japan,Padrao,936.08,Romance,2024-03-25
12843,35,Australia,Padrao,991.58,Ficcao cientifica,2024-08-14
12844,19,Japan,Premium,487.97,Acao,2024-10-29
12845,80,Australia,Basico,769.67,Acao,2024-08-19
12846,56,USA,Basico,517.71,Comedia,2024-11-05
12847,37,Brazil,Basico,678.21,Horror,2024-12-12
12848,72,Japan,Basico,408.22,Documentario,2024-08-28
12849,62,Canada,Padrao,276.28,Documentario,2024-10-10
12850,18,India,Padrao,353.45,Horror,2024-12-01
12851,55,Japan,Padrao,75.04,Documentario,2024-06-20
12852,20,France,Premium,591.04,Documentario,2024-10-10
12853,19,India,Basico,736.22,Documentario,2024-09-05
12854,46,India,Padrao,29.52,Comedia,2024-03-30
12855,25,France,Padrao,750.46,Acao,2024-12-15
12856,52,Mexico,Premium,181.97,Drama,2025-02-10
12857,31,UK,Basico,1.81,Documentario,2024-08-12
12858,25,Canada,Basico,351.43,Ficcao cientifica,2024-11-13
12859,28,USA,Basico,484.3,Comedia,2024-05-23
12860,26,UK,Padrao,120.89,Romance,2024-12-07
12861,33,Canada,Premium,844.04,Documentario,2024-11-22
12862,26,Brazil,Padrao,493.25,Romance,2024-04-23
12863,42,Canada,Basico,942.88,Acao,2024-11-18
12864,29,Canada,Premium,617.12,Ficcao cientifica,2024-07-29
12865,55,Australia,Padrao,619.57,Documentario,2024-04-18
12866,62,Brazil,Basico,400.08,Horror,2025-03-05
12867,37,Japan,Padrao,680.11,Documentario,2025-02-10
12868,39,Brazil,Padrao,973.38,Horror,2024-04-12
12869,17,Japan,Padrao,146.66,Documentario,2024-08-05
12870,43,Australia,Padrao,159.52,Horror,2024-12-03
12871,79,France,Padrao,436.85,Horror,2025-02-04
12872,15,Brazil,Premium,20.84,Documentario,2024-09-27
12873,49,France,Premium,228.83,Acao,2024-03-15
12874,24,Brazil,Padrao,41.41,Horror,2024-11-06
12875,38,Australia,Basico,88.84,Ficcao cientifica,2025-01-04
12876,76,France,Premium,906.39,Comedia,2024-09-24
12877,42,USA,Padrao,700.2,Drama,2025-01-11
12878,31,USA,Premium,538.73,Documentario,2024-12-29
12879,33,India,Basico,463.35,Documentario,2024-10-21
12880,34,USA,Basico,647.45,Horror,2024-11-16
12881,55,Mexico,Padrao,442.89,Comedia,2025-02-07
12882,43,Germany,Premium,501.64,Romance,2024-11-05
12883,34,Brazil,Padrao,730.44,Ficcao cientifica,2024-11-28
12884,77,Mexico,Padrao,52.1,Comedia,2024-08-15
12885,17,UK,Premium,529.17,Drama,2024-03-31
12886,53,USA,Padrao,32.39,Ficcao cientifica,2024-03-29
12887,36,Germany,Padrao,174.79,Documentario,2024-09-03
12888,49,Brazil,Padrao,781.85,Horror,2024-05-18
12889,79,India,Premium,462.08,Drama,2024-09-25
12890,65,India,Premium,644.93,Acao,2024-06-13
12891,16,Japan,Padrao,541.13,Ficcao cientifica,2025-02-23
12892,16,India,Premium,834.93,Romance,2024-06-13
12893,34,Japan,Padrao,800.28,Documentario,2024-05-21
12894,13,Mexico,Padrao,133.01,Comedia,2025-02-22
12895,16,Germany,Premium,957.26,Horror,2024-06-06
12896,61,France,Padrao,782.35,Acao,2024-11-04
12897,63,India,Padrao,884.48,Horror,2024-11-30
12898,53,Australia,Premium,213.85,Horror,2025-02-12
12899,70,Brazil,Premium,736.19,Comedia,2024-05-13
12900,30,India,Premium,411.89,Drama,2024-10-06
12901,44,USA,Padrao,97.75,Documentario,2025-02-03
12902,36,Japan,Basico,127.68,Romance,2024-10-17
12903,21,Japan,Padrao,877.41,Documentario,2025-03-04
12904,31,Mexico,Premium,712.87,Romance,2024-03-15
12905,20,UK,Premium,853.9,Drama,2024-03-26
12906,48,Japan,Padrao,880.4,Comedia,2024-09-01
12907,33,UK,Premium,1.37,Comedia,2025-02-09
12908,66,Brazil,Premium,375.55,Horror,2024-11-29
12909,79,Japan,Padrao,746.87,Ficcao cientifica,2024-07-02
12910,22,Mexico,Padrao,361.01,Acao,2024-07-21
12911,48,Germany,Padrao,419.52,Horror,2025-02-07
12912,14,USA,Basico,895.45,Acao,2024-04-01
12913,35,USA,Padrao,426.4,Horror,2024-12-23
12914,69,France,Premium,121.55,Horror,2025-01-10
12915,46,Canada,Premium,689.53,Ficcao cientifica,2024-05-24
12916,41,USA,Basico,212.37,Drama,2024-04-30
12917,53,Germany,Basico,841.5,Ficcao cientifica,2024-11-12
12918,22,USA,Basico,81.08,Horror,2025-01-14
12919,38,Germany,Padrao,108.44,Acao,2025-01-03
12920,38,France,Padrao,471.32,Comedia,2024-12-24
12921,29,UK,Basico,554.77,Romance,2025-02-24
12922,55,UK,Premium,533.93,Romance,2024-05-12
12923,22,UK,Premium,203.91,Drama,2024-05-09
12924,42,UK,Premium,992.17,Documentario,2024-03-28
12925,80,Australia,Premium,282.84,Comedia,2024-04-10
12926,68,Canada,Premium,902.33,Acao,2025-02-23
12927,19,Mexico,Premium,176.43,Acao,2024-10-22
12928,36,Mexico,Padrao,872.64,Acao,2024-12-03
12929,50,Germany,Padrao,339.74,Ficcao cientifica,2024-08-02
12930,48,Canada,Basico,644.16,Acao,2025-01-19
12931,41,UK,Premium,50.06,Romance,2024-10-06
12932,56,Australia,Premium,551.1,Acao,2024-11-06
12933,49,UK,Padrao,288.07,Comedia,2024-03-27
12934,19,Australia,Basico,117.82,Documentario,2024-08-13
12935,16,Brazil,Premium,531.27,Comedia,2025-01-28
12936,67,Brazil,Premium,190.91,Acao,2025-01-28
12937,24,Germany,Padrao,154.85,Comedia,2024-06-08
12938,34,UK,Padrao,24.05,Ficcao cientifica,2024-10-30
12939,21,UK,Padrao,768.82,Drama,2025-02-26
12940,67,Canada,Basico,680.36,Drama,2025-03-04
12941,78,Canada,Premium,739.58,Acao,2024-12-07
12942,57,France,Basico,990.76,Drama,2024-12-31
12943,71,Canada,Basico,853.28,Romance,2025-02-10
12944,21,USA,Basico,508.57,Documentario,2024-07-25
12945,25,Australia,Premium,800.35,Comedia,2024-06-16
12946,29,Japan,Padrao,678.75,Drama,2024-12-07
12947,54,Brazil,Padrao,223.66,Drama,2025-01-18
12948,26,Mexico,Premium,413.52,Drama,2025-02-24
12949,77,Australia,Premium,849.04,Acao,2024-09-23
12950,16,India,Basico,71.09,Horror,2024-11-27
12951,17,Australia,Padrao,727.94,Comedia,2024-05-20
12952,49,India,Premium,728.5,Ficcao cientifica,2025-02-27
12953,53,USA,Padrao,234.64,Documentario,2024-10-23
12954,58,France,Premium,459.56,Romance,2024-06-05
12955,79,USA,Basico,10.08,Horror,2024-09-11
12956,66,Mexico,Padrao,54.84,Comedia,2024-09-23
12957,26,Germany,Padrao,806.72,Horror,2025-01-27
12958,24,Brazil,Padrao,78.43,Romance,2024-04-17
12959,73,Australia,Premium,760.62,Horror,2024-10-31
12960,62,Brazil,Basico,479.83,Romance,2024-12-10
12961,29,Mexico,Basico,527.65,Documentario,2024-09-18
12962,48,Japan,Basico,701.48,Acao,2024-10-08
12963,63,Australia,Basico,473.99,Acao,2025-02-28
12964,57,Mexico,Premium,279.77,Romance,2024-10-30
12965,44,Germany,Basico,591.3,Romance,2024-06-20
12966,31,Canada,Basico,752.21,Romance,2024-11-09
12967,36,Germany,Basico,306.11,Ficcao cientifica,2024-09-19
12968,37,Brazil,Premium,737.49,Horror,2024-06-15
12969,24,Japan,Premium,900.22,Ficcao cientifica,2024-06-25
12970,49,Australia,Padrao,497.73,Horror,2024-06-16
12971,20,Brazil,Premium,181.48,Romance,2024-06-06
12972,23,UK,Basico,602.0,Ficcao cientifica,2024-03-28
12973,23,Australia,Basico,864.35,Romance,2024-06-03
12974,80,Canada,Basico,344.64,Ficcao cientifica,2024-09-03
12975,25,Germany,Basico,246.46,Acao,2024-04-27
12976,61,Japan,Padrao,83.39,Romance,2024-03-24
12977,34,Mexico,Premium,442.45,Romance,2024-05-22
12978,57,Japan,Basico,135.64,Drama,2024-04-18
12979,30,Japan,Basico,41.48,Comedia,2024-03-21
12980,29,Germany,Padrao,978.21,Comedia,2025-01-28
12981,42,Japan,Premium,308.72,Documentario,2024-12-20
12982,71,India,Premium,555.5,Romance,2024-04-06
12983,22,Japan,Premium,280.0,Ficcao cientifica,2024-12-08
12984,67,France,Basico,827.23,Documentario,2025-02-20
12985,76,France,Padrao,99.57,Documentario,2024-09-05
12986,22,France,Padrao,684.92,Romance,2024-11-13
12987,73,Germany,Basico,618.27,Drama,2024-08-15
12988,75,Japan,Padrao,518.72,Ficcao cientifica,2025-02-18
12989,49,Germany,Premium,0.74,Romance,2025-01-14
12990,49,Germany,Basico,106.84,Romance,2025-01-21
12991,79,UK,Basico,205.98,Horror,2024-12-21
12992,61,UK,Padrao,140.8,Acao,2025-02-22
12993,49,Mexico,Premium,545.27,Ficcao cientifica,2024-11-03
12994,42,India,Padrao,624.69,Documentario,2024-10-10
12995,47,Australia,Padrao,334.93,Acao,2024-11-01
12996,54,UK,Basico,21.84,Documentario,2024-04-25
12997,16,Australia,Basico,624.5,Drama,2024-05-04
12998,59,Japan,Premium,523.53,Acao,2024-04-28
12999,41,Brazil,Basico,312.82,Acao,2024-10-06
13000,70,Brazil,Premium,56.56,Romance,2024-11-16
13001,57,Australia,Basico,313.14,Horror,2024-05-17
13002,46,USA,Premium,454.97,Comedia,2024-03-08
13003,31,Canada,Premium,993.62,Drama,2025-02-21
13004,67,India,Padrao,263.81,Drama,2024-11-11
13005,27,France,Basico,966.47,Documentario,2024-05-22
13006,78,France,Padrao,839.42,Horror,2024-04-20
13007,30,France,Padrao,756.45,Documentario,2024-08-22
13008,15,UK,Premium,554.05,Drama,2024-11-24
13009,14,Germany,Premium,79.01,Documentario,2024-06-29
13010,64,France,Premium,260.04,Drama,2024-07-01
13011,14,Mexico,Padrao,901.45,Romance,2024-04-13
13012,61,Brazil,Premium,184.22,Acao,2024-09-15
13013,64,India,Premium,846.63,Horror,2025-01-27
13014,26,France,Basico,658.49,Romance,2024-09-30
13015,80,Mexico,Basico,386.8,Ficcao cientifica,2025-01-07
13016,14,Canada,Basico,757.26,Ficcao cientifica,2024-09-23
13017,71,Canada,Padrao,632.48,Horror,2024-06-29
13018,58,USA,Basico,390.0,Romance,2024-05-28
13019,21,Australia,Premium,536.76,Acao,2024-04-15
13020,46,USA,Basico,522.1,Drama,2024-08-11
13021,16,Germany,Basico,446.42,Comedia,2025-01-22
13022,39,Australia,Premium,485.04,Horror,2024-04-22
13023,78,Germany,Padrao,444.05,Comedia,2024-04-16
13024,19,Japan,Basico,916.38,Horror,2025-01-25
13025,29,Japan,Padrao,996.98,Drama,2024-04-28
13026,16,Japan,Premium,175.35,Ficcao cientifica,2024-12-20
13027,31,India,Padrao,531.38,Horror,2025-01-27
13028,20,UK,Premium,788.58,Documentario,2024-07-18
13029,53,USA,Basico,414.63,Drama,2024-11-18
13030,36,Australia,Premium,940.03,Comedia,2024-05-26
13031,32,Japan,Basico,119.63,Comedia,2024-06-02
13032,34,UK,Basico,290.41,Ficcao cientifica,2024-11-02
13033,53,Germany,Premium,672.28,Drama,2024-09-01
13034,31,India,Premium,696.06,Romance,2024-07-28
13035,56,Canada,Premium,145.97,Documentario,2025-01-27
13036,50,Canada,Padrao,78.87,Horror,2024-07-08
13037,66,USA,Basico,600.98,Drama,2024-08-01
13038,57,USA,Basico,48.17,Drama,2024-03-19
13039,72,Australia,Premium,182.08,Drama,2024-05-29
13040,23,USA,Premium,624.78,Drama,2025-01-09
13041,17,India,Basico,197.15,Acao,2024-03-10
13042,38,Japan,Basico,766.14,Romance,2024-08-29
13043,68,USA,Basico,887.56,Acao,2024-12-12
13044,24,France,Premium,831.21,Ficcao cientifica,2024-12-07
13045,50,Brazil,Padrao,638.4,Romance,2024-11-22
13046,64,India,Padrao,589.62,Comedia,2025-01-15
13047,24,Australia,Padrao,209.48,Ficcao cientifica,2024-05-02
13048,72,USA,Padrao,659.62,Documentario,2024-05-31
13049,80,USA,Premium,994.76,Acao,2024-09-08
13050,60,Australia,Premium,156.12,Comedia,2024-04-06
13051,80,Japan,Basico,645.48,Comedia,2024-12-31
13052,78,Brazil,Premium,694.7,Comedia,2025-03-04
13053,25,Australia,Premium,163.95,Documentario,2024-07-10
13054,36,India,Padrao,767.36,Romance,2024-11-29
13055,64,Australia,Padrao,998.74,Horror,2024-08-25
13056,62,Japan,Premium,135.01,Ficcao cientifica,2024-12-30
13057,50,India,Padrao,779.66,Horror,2025-02-09
13058,30,India,Padrao,322.1,Romance,2025-02-13
13059,21,Australia,Premium,260.72,Ficcao cientifica,2025-01-01
13060,70,Australia,Premium,189.97,Ficcao cientifica,2025-01-12
13061,31,USA,Premium,558.43,Documentario,2024-07-21
13062,37,Brazil,Padrao,571.72,Horror,2024-08-12
13063,80,Germany,Padrao,396.07,Drama,2024-07-09
13064,78,Japan,Padrao,854.99,Documentario,2024-09-05
13065,53,Australia,Padrao,409.15,Horror,2024-05-16
13066,28,France,Padrao,779.43,Documentario,2024-04-21
13067,30,India,Padrao,585.31,Comedia,2024-03-16
13068,68,Brazil,Basico,518.46,Horror,2024-08-29
13069,66,Canada,Basico,501.44,Comedia,2024-07-20
13070,67,UK,Padrao,287.65,Ficcao cientifica,2025-01-03
13071,62,France,Premium,461.24,Ficcao cientifica,2024-06-07
13072,48,Brazil,Premium,327.15,Romance,2025-01-05
13073,75,UK,Padrao,705.46,Documentario,2024-06-30
13074,73,USA,Padrao,591.37,Horror,2024-08-07
13075,46,Brazil,Basico,685.0,Ficcao cientifica,2024-03-26
13076,42,Japan,Padrao,946.57,Drama,2024-10-31
13077,22,Canada,Basico,466.49,Drama,2025-02-26
13078,68,Mexico,Basico,711.54,Documentario,2025-02-17
13079,51,France,Padrao,662.91,Ficcao cientifica,2024-11-30
13080,51,Mexico,Premium,251.63,Documentario,2024-10-22
13081,48,Canada,Basico,421.43,Drama,2024-10-02
13082,15,Mexico,Basico,748.88,Acao,2024-09-29
13083,42,France,Premium,671.15,Comedia,2024-04-08
13084,53,Australia,Basico,517.58,Horror,2024-11-26
13085,69,Germany,Basico,325.83,Comedia,2025-01-05
13086,64,Japan,Premium,548.05,Horror,2024-09-08
13087,58,Canada,Basico,215.73,Ficcao cientifica,2025-01-28
13088,65,Germany,Premium,606.5,Drama,2024-11-10
13089,56,India,Basico,45.56,Documentario,2024-05-25
13090,37,Brazil,Basico,345.63,Ficcao cientifica,2024-09-18
13091,56,USA,Premium,250.66,Ficcao cientifica,2024-10-05
13092,62,Australia,Padrao,191.57,Romance,2024-11-14
13093,17,Germany,Padrao,609.88,Drama,2025-03-01
13094,23,France,Premium,544.38,Drama,2024-07-14
13095,30,Germany,Padrao,960.26,Horror,2024-09-12
13096,39,USA,Padrao,550.45,Romance,2024-07-24
13097,29,Germany,Basico,80.13,Drama,2024-04-24
13098,44,Canada,Padrao,546.3,Drama,2024-07-10
13099,78,Canada,Basico,984.24,Horror,2025-02-28
13100,63,Japan,Padrao,315.22,Documentario,2024-08-11
13101,62,India,Basico,638.56,Romance,2024-11-26
13102,15,USA,Padrao,312.74,Romance,2024-09-27
13103,35,Mexico,Basico,979.09,Acao,2024-05-26
